"RK","PLAYER NAME",TEAM,"POS","BEST","WORST","AVG.","STD.DEV","ECR VS ADP"
"762","Jack Perkins",ATH,"RP179","649","686","667.5","18.5","-"
"763","Kyle Freeland",COL,"SP171","650","1348","999.0","349.0","+340"
"764","Lake Bachar",MIA,"RP180","650","650","650.0","0.0","-30"
"765","Abimelec Ortiz",WSH,"1B50","651","1202","926.5","275.5","-224"
"766","Austin Warren",NYM,"RP181","651","651","651.0","0.0","-"
"767","Jose Urquidy",PIT,"RP182","652","1151","901.5","249.5","+384"
"768","Cade Povich",BAL,"SP172","653","797","725.0","72.0","+449"
"769","Ryan Fernandez",STL,"RP183","653","653","653.0","0.0","+32"
"770","Otto Kemp",PHI,"3B33","654","1152","903.0","249.0","-227"
"771","Christian Encarnacion-Strand",CIN,"1B51","655","1351","NaN","348.0","+473"
"772","Colin Selby",BAL,"RP184","655","655","655.0","0.0","-"
"773","Connor Prielipp",MIN,"SP173","656","656","656.0","0.0","+363"
"774","Jorge Mateo",ATL,"2B59","657","1209","933.0","276.0","+395"
"775","Yuki Matsui",SD,"RP185","657","657","657.0","0.0","-82"
"776","Gage Jump",ATH,"SP174","658","787","722.5","64.5","+540"
"777","Trevor McDonald",SF,"SP,RP48","660","664","662.0","2.0","+475"
"778","Wilmer Flores",FA,"1B52","660","660","660.0","0.0","+368"
"779","Graham Pauley",MIA,"3B34","661","1090","875.5","214.5","+451"
"780","Coleman Crow",MIL,"SP175","661","848","754.5","93.5","+287"
"781","Travis d'Arnaud",LAA,"C50","662","877","769.5","107.5","+346"
"782","Stephen Kolek",KC,"SP176","662","769","715.5","53.5","+444"
"783","Spencer Bivens",SF,"RP186","663","663","663.0","0.0","+29"
"784","Michael Kelly",ATH,"RP187","665","665","665.0","0.0","+150"
"785","Liam Doyle",STL,"SP177","666","666","666.0","0.0","+354"
"786","Janson Junk",MIA,"SP,RP49","667","698","682.5","15.5","+480"
"787","Daniel Lynch",KC,"RP188","667","667","667.0","0.0","-"
"788","George Klassen",LAA,"SP178","668","1026","847.0","179.0","+492"
"789","Craig Kimbrel",NYM,"RP189","668","780","724.0","56.0","-11"
"790","David Fry",CLE,"DH5","669","1229","949.0","280.0","+513"
"791","Hayden Harris",ATL,"RP190","669","669","669.0","0.0","-56"
"792","Jonathan Loaisiga",ARI,"RP191","670","835","752.5","82.5","+243"
"793","Dylan Dodd",ATL,"RP192","671","671","671.0","0.0","-118"
"794","George Lombard",NYY,"SS48","671","671","671.0","0.0","-187"
"795","Blaine Crim",COL,"1B53","672","1219","945.5","273.5","+387"
"796","Jose Leclerc",FA,"RP193","673","673","673.0","0.0","-240"
"797","Jose Trevino",CIN,"C51","674","716","695.0","21.0","+482"
"798","Yohan Ramirez",PIT,"RP194","674","674","674.0","0.0","-"
"799","Ryan Bergert",KC,"SP179","675","1055","865.0","190.0","+492"
"800","Hayden Wesneski",HOU,"SP180","675","675","675.0","0.0","-"
"801","Sam Antonacci",CWS,"2B60","676","1478","NaN","401.0","-234"
"802","Porter Hodge",CHC,"RP195","676","676","676.0","0.0","+304"
"803","Hunter Feduccia",TB,"C52","677","960","818.5","141.5","+256"
"804","Shane Drohan",MIL,"SP181","677","677","677.0","0.0","+213"
"805","Brandon Williamson",CIN,"SP182","678","882","780.0","102.0","+202"
"806","Tim Hill",NYY,"RP196","678","678","678.0","0.0","-73"
"807","Josiah Gray",WSH,"SP183","679","1283","981.0","302.0","+417"
"808","Taylor Clarke",ARI,"RP197","679","679","679.0","0.0","-69"
"809","Taijuan Walker",PHI,"SP,RP50","680","1259","969.5","289.5","-284"
"810","Sam Moll",CIN,"RP198","680","680","680.0","0.0","-"
"811","George Valera",CLE,"OF119","681","753","717.0","36.0","+487"
"812","Cade Gibson",MIA,"RP199","681","681","681.0","0.0","-88"
"813","Jimmy Herget",COL,"RP200","683","734","708.5","25.5","+212"
"814","Jimmy Crooks III",STL,"C53","684","1225","954.5","270.5","+419"
"815","Bryan Hudson",NYM,"RP201","684","684","684.0","0.0","-214"
"816","Braden Montgomery",CWS,"OF120","685","1353","NaN","334.0","+375"
"817","Yariel Rodriguez",TOR,"RP202","685","685","685.0","0.0","+238"
"818","Joe Jimenez",ATL,"RP203","686","686","686.0","0.0","+150"
"819","Braxton Fulford",COL,"C54","687","704","695.5","8.5","+351"
"820","Jaxon Wiggins",CHC,"SP184","687","687","687.0","0.0","+486"
"821","Robert Hassell III",WSH,"OF121","688","1172","930.0","242.0","+391"
"822","Ryan Zeferjahn",LAA,"RP204","688","833","760.5","72.5","+242"
"823","Nelson Velazquez",STL,"OF122","689","1399","NaN","355.0","+144"
"824","Andrew Chafin",FA,"RP205","689","689","689.0","0.0","-"
"825","Jake Irvin",WSH,"SP185","690","1136","913.0","223.0","+322"
"826","James McArthur",KC,"RP206","690","690","690.0","0.0","-"
"827","Hunter Bigge",TB,"RP207","691","691","691.0","0.0","+183"
"828","Jeremiah Jackson",BAL,"3B35","692","1179","935.5","243.5","+459"
"829","Tyler Alexander",TEX,"SP,RP51","692","692","692.0","0.0","-"
"830","Alan Roden",MIN,"OF123","693","1248","970.5","277.5","+354"
"831","Gordon Graceffo",STL,"RP208","693","693","693.0","0.0","-192"
"832","Nick Raquet",STL,"RP209","694","694","694.0","0.0","-"
"833","Kaelen Culpepper",MIN,"SS49","694","694","694.0","0.0","+436"
"834","Jonny DeLuca",TB,"OF124","695","914","804.5","109.5","-352"
"835","Felix Bautista",BAL,"RP210","695","729","712.0","17.0","+159"
"836","James Outman",MIN,"OF125","696","1239","967.5","271.5","+360"
"837","Chase Silseth",LAA,"RP211","696","800","748.0","52.0","+105"
"838","Miles Mikolas",WSH,"SP186","697","1052","874.5","177.5","+246"
"839","Cole Winn",TEX,"RP212","697","724","710.5","13.5","+274"
"840","Erick Fedde",CWS,"SP,RP52","698","1223","960.5","262.5","+242"
"841","Dylan Moore",PHI,"2B61","699","1222","960.5","261.5","-250"
"842","Tyler Tolbert",KC,"LF4","700","1270","985.0","285.0","+166"
"843","Noah Schultz",CWS,"SP187","701","1106","903.5","202.5","+479"
"844","Alex Lange",KC,"RP213","701","701","701.0","0.0","-41"
"845","Edgardo Henriquez",LAD,"RP214","702","702","702.0","0.0","+148"
"846","Oswald Peraza",LAA,"3B36","703","1198","950.5","247.5","+265"
"847","Jose Suarez",ATL,"RP215","703","703","703.0","0.0","-38"
"848","Steven Cruz",KC,"RP216","704","704","704.0","0.0","-"
"849","Daniel Schneemann",CLE,"SS50","705","1261","983.0","278.0","+448"
"850","Matt Pushard",STL,"RP217","705","705","705.0","0.0","-"
"851","Andres Chaparro",WSH,"1B54","706","1131","918.5","212.5","+248"
"852","Justin Bruihl",STL,"RP218","706","706","706.0","0.0","-"
"853","Adael Amador",COL,"2B62","707","1278","992.5","285.5","+320"
"854","Juan Mejia",COL,"RP219","708","755","731.5","23.5","+238"
"855","Ron Marinaccio",SD,"RP220","708","708","708.0","0.0","-240"
"856","Hagen Smith",CWS,"SP188","709","1150","929.5","220.5","+360"
"857","Anthony Banda",MIN,"RP221","709","709","709.0","0.0","+37"
"858","Sebastian Walcott",TEX,"SS51","710","710","710.0","0.0","-331"
"859","Yohel Pozo",STL,"C55","711","1065","888.0","177.0","+266"
"860","Miguel Ullola",HOU,"SP,RP53","711","711","711.0","0.0","+22"
"861","Evan Sisk",PIT,"RP222","712","712","712.0","0.0","-203"
"862","Patrick Corbin",FA,"SP189","713","1159","936.0","223.0","-228"
"863","JT Brubaker",SF,"RP223","713","713","713.0","0.0","-"
"864","Jerar Encarnacion",SF,"OF126","714","1327","NaN","306.5","+330"
"865","Tyler Ferguson",ATH,"RP224","714","714","714.0","0.0","-"
"866","Garrett Hawkins",SD,"RP225","715","715","715.0","0.0","-"
"867","Andrew McCutchen",TEX,"OF127","716","1236","976.0","260.0","-272"
"868","Dane Myers",CIN,"OF128","717","1057","887.0","170.0","+335"
"869","Keaton Winn",SF,"SP,RP54","718","718","718.0","0.0","+84"
"870","Cooper Ingle",CLE,"C56","718","718","718.0","0.0","+345"
"871","Carlos Cortes",ATH,"OF129","719","1282","NaN","281.5","+187"
"872","Luke Little",CHC,"RP226","719","719","719.0","0.0","-"
"873","Kyle Hurt",LAD,"RP227","720","720","720.0","0.0","-"
"874","Eli White",ATL,"OF130","721","1241","981.0","260.0","+189"
"875","Yaramil Hiraldo",BAL,"RP228","721","721","721.0","0.0","-224"
"876","Josh Simpson",SEA,"RP229","722","776","749.0","27.0","-289"
"877","Colton Gordon",HOU,"SP,RP55","722","722","722.0","0.0","-128"
"878","Brody Hopkins",TB,"SP190","723","1034","878.5","155.5","+398"
"879","Luinder Avila",KC,"RP230","723","723","723.0","0.0","+113"
"880","Chase Lee",TOR,"RP231","724","724","724.0","0.0","-"
"881","Andruw Monasterio",BOS,"2B63","725","1320","NaN","297.5","+342"
"882","DJ Herz",WSH,"SP191","725","725","725.0","0.0","+38"
"883","Brandyn Garcia",ARI,"RP232","726","726","726.0","0.0","-62"
"884","Gavin Stone",LAD,"SP192","727","777","752.0","25.0","+347"
"885","Jordan Wicks",CHC,"SP,RP56","727","727","727.0","0.0","+176"
"886","Enrique Hernandez",LAD,"2B64","728","1233","980.5","252.5","-413"
"887","Michael Kopech",FA,"RP233","728","783","755.5","27.5","+310"
"888","Triston McKenzie",SD,"SP,RP57","730","1071","900.5","170.5","+148"
"889","Carlos Vargas",SEA,"RP234","730","730","730.0","0.0","-"
"890","Jeferson Quero",MIL,"C57","731","1304","NaN","286.5","+396"
"891","Zack Kelly",BOS,"SP,RP58","731","731","731.0","0.0","-"
"892","Alejandro Osuna",TEX,"OF131","732","1388","NaN","328.0","+308"
"893","Eric Orze",MIN,"RP235","732","732","732.0","0.0","+116"
"894","Sam Bachman",LAA,"RP236","733","1001","867.0","134.0","-137"
"895","Easton McGee",MIL,"RP237","733","733","733.0","0.0","-"
"896","Anthony Nunez",BAL,"RP238","734","734","734.0","0.0","-137"
"897","Tommy Kahnle",BOS,"RP239","735","832","783.5","48.5","-61"
"898","Paul Blackburn",NYY,"SP,RP59","736","828","782.0","46.0","-70"
"899","Nick Sandlin",LAA,"RP240","737","737","737.0","0.0","-"
"900","Tanner McDougal",CWS,"SP193","738","1121","929.5","191.5","+404"
"901","Andrew Walters",CLE,"RP241","739","739","739.0","0.0","-127"
"902","Jake Rogers",DET,"C58","740","1037","888.5","148.5","+177"
"903","Starling Marte",KC,"OF132","741","848","794.5","53.5","+180"
"904","Jose Corniell",TEX,"SP,RP60","741","741","741.0","0.0","+119"
"905","Tristan Beck",SF,"RP242","742","742","742.0","0.0","-140"
"906","Ezequiel Duran",TEX,"3B37","743","1143","943.0","200.0","+336"
"907","Ryan Lambert",NYM,"RP243","744","885","814.5","70.5","+15"
"908","Tyler Phillips",MIA,"RP244","744","744","744.0","0.0","+88"
"909","Ben Williamson",TB,"3B38","745","1203","974.0","229.0","+236"
"910","Joel Peguero",SF,"RP245","746","779","762.5","16.5","+277"
"911","Ethan Roberts",CHC,"RP246","746","746","746.0","0.0","-"
"912","Zach Agnos",COL,"RP247","747","1178","962.5","215.5","+87"
"913","Luke Jackson",FA,"RP248","748","762","755.0","7.0","-163"
"914","Chris Murphy",CWS,"RP249","748","748","748.0","0.0","-"
"915","Rob Refsnyder",SEA,"OF133","749","1160","954.5","205.5","+234"
"916","Kai-Wei Teng",HOU,"SP,RP61","749","749","749.0","0.0","+227"
"917","Keider Montero",DET,"SP,RP62","750","750","750.0","0.0","+101"
"918","Charlie Morton",FA,"SP,RP63","751","942","846.5","95.5","-88"
"919","Joey Lucchesi",SF,"RP250","752","752","752.0","0.0","-"
"920","Darell Hernaiz",ATH,"SS52","753","1232","992.5","239.5","+318"
"921","Vaughn Grissom",LAA,"2B65","754","1169","961.5","207.5","+324"
"922","Cristian Mena",ARI,"SP,RP64","754","754","754.0","0.0","+80"
"923","Mike Clevinger",PIT,"RP251","755","1111","933.0","178.0","-74"
"924","Jose Miranda",SD,"3B39","756","1472","NaN","358.0","+123"
"925","Trey Gibson",BAL,"SP194","757","995","876.0","119.0","+295"
"926","Ronel Blanco",HOU,"SP195","757","757","757.0","0.0","-83"
"927","Hao-Yu Lee",DET,"2B66","758","1487","NaN","364.5","+10"
"928","Justin Hagenman",NYM,"RP252","758","758","758.0","0.0","-"
"929","Dominic Smith",ATL,"1B55","759","1193","976.0","217.0","+117"
"930","Dylan Smith",DET,"RP253","759","759","759.0","0.0","-"
"931","Michael Massey",KC,"2B67","760","1082","921.0","161.0","+334"
"932","Jon Gray",FA,"RP254","760","760","760.0","0.0","-276"
"933","Yosver Zulueta",SEA,"RP255","761","761","761.0","0.0","-"
"934","Jesus Rodriguez",SF,"C59","762","1266","NaN","252.0","-432"
"935","Richie Palacios",TB,"OF134","763","763","763.0","0.0","+242"
"936","Andrew Hoffmann",ARI,"RP256","763","763","763.0","0.0","-"
"937","Luis Matos",SF,"OF135","764","1214","989.0","225.0","+272"
"938","Andrew Alvarez",WSH,"SP196","764","764","764.0","0.0","+19"
"939","Nelson Rada",LAA,"OF136","765","1391","NaN","313.0","+312"
"940","Philip Abner",ARI,"RP257","765","765","765.0","0.0","-"
"941","Christian Koss",SF,"2B68","766","1344","NaN","289.0","-20"
"942","Andrew Morris",MIN,"SP197","766","766","766.0","0.0","-37"
"943","Austin Wynns",ATH,"C60","767","1163","965.0","198.0","+186"
"944","Manuel Rodriguez",TB,"RP258","767","767","767.0","0.0","-203"
"945","Jaden Hill",COL,"RP259","768","810","789.0","21.0","-100"
"946","Reiver Sanmartin",SF,"RP260","768","768","768.0","0.0","-"
"947","Ryan Clifford",NYM,"1B56","770","1429","NaN","329.5","+194"
"948","Jackson Rutledge",WSH,"SP,RP65","770","770","770.0","0.0","-201"
"949","Grant Wolfram",BAL,"RP261","771","771","771.0","0.0","-"
"950","Nestor Cortes Jr.",FA,"SP198","772","772","772.0","0.0","+9"
"951","Ryan Johnson",LAA,"RP262","773","773","773.0","0.0","+80"
"952","Griff McGarry",WSH,"SP199","774","913","843.5","69.5","+45"
"953","Trent Thornton",CHC,"RP263","774","774","774.0","0.0","-375"
"954","Curtis Mead",CWS,"3B40","775","1367","NaN","296.0","+328"
"955","Carlos Rodriguez",MIL,"RP264","775","775","775.0","0.0","-421"
"956","Blade Tidwell",SF,"SP,RP66","776","918","847.0","71.0","+199"
"957","Travis Sykora",WSH,"SP200","777","777","777.0","0.0","+6"
"958","Bo Davidson",SF,"OF137","779","779","779.0","0.0","-58"
"959","Colin Holderman",CLE,"RP265","780","780","780.0","0.0","-"
"960","Luis Campusano",SD,"C61","781","1168","974.5","193.5","+301"
"961","Tony Gonsolin",FA,"SP201","781","781","781.0","0.0","-100"
"962","Santiago Espinal",LAD,"2B69","782","1352","NaN","285.0","+17"
"963","Kyle Hart",SD,"SP,RP67","782","782","782.0","0.0","-223"
"964","Mike Vasil",CWS,"SP,RP68","783","783","783.0","0.0","+131"
"965","Carson Whisenhunt",SF,"SP202","785","825","805.0","20.0","+274"
"966","Yerry De los Santos",NYY,"RP266","785","785","785.0","0.0","-"
"967","Jarred Kelenic",CWS,"OF138","786","1373","NaN","293.5","+57"
"968","Michael Tonkin",FA,"RP267","786","786","786.0","0.0","-"
"969","Thairo Estrada",BAL,"2B70","787","1307","NaN","260.0","+159"
"970","Michael Fulmer",SF,"RP268","788","788","788.0","0.0","-268"
"971","Heston Kjerstad",BAL,"LF5","789","1425","NaN","318.0","+243"
"972","Ryan Watson",BOS,"SP,RP69","790","790","790.0","0.0","-"
"973","Amed Rosario",NYY,"2B71","791","1031","911.0","120.0","+297"
"974","Braiden Ward",BOS,"OF139","792","792","792.0","0.0","-55"
"975","Kyle Backhus",PHI,"RP269","792","792","792.0","0.0","-"
"976","Ty Johnson",TB,"SP,RP70","793","801","797.0","4.0","+166"
"977","Tim Mayza",PHI,"RP270","793","793","793.0","0.0","-"
"978","Tyler Black",MIL,"1B57","794","1446","NaN","326.0","+103"
"979","Drew Gilbert",SF,"OF140","795","1303","NaN","254.0","+187"
"980","Brendan Beck",NYY,"SP203","795","795","795.0","0.0","-"
"981","Andy Ibanez",ATH,"2B72","796","1235","NaN","219.5","+2"
"982","Kendry Rojas",MIN,"SP204","796","796","796.0","0.0","-71"
"983","Eloy Jimenez",TOR,"OF141","797","1346","NaN","274.5","+51"
"984","Kevin Alcantara",CHC,"OF142","798","1417","NaN","309.5","+214"
"985","Dylan Ross",NYM,"RP271","798","798","798.0","0.0","-"
"986","Daniel Susac",SF,"C62","799","1234","NaN","217.5","+123"
"987","Danny Young",ATL,"RP272","799","799","799.0","0.0","-"
"988","Chad Green",FA,"RP273","800","800","800.0","0.0","-256"
"989","Tyler Anderson",FA,"SP205","802","1194","998.0","196.0","-71"
"990","Paxton Schultz",WSH,"RP274","802","802","802.0","0.0","-303"
"991","Hunter Stratton",ATL,"RP275","803","803","803.0","0.0","-"
"992","Henry Bolte",ATH,"OF143","803","803","803.0","0.0","+57"
"993","Tommy Pham",FA,"OF144","804","1174","989.0","185.0","+126"
"994","Jesse Scholtens",TB,"SP,RP71","804","804","804.0","0.0","-29"
"995","Martin Perez",ATL,"SP206","805","1038","921.5","116.5","+6"
"996","Jordan Montgomery",TEX,"SP207","806","806","806.0","0.0","+101"
"997","Brandan Bidois",PIT,"RP276","807","1016","911.5","104.5","-190"
"998","Carson Seymour",SF,"SP,RP72","807","807","807.0","0.0","-97"
"999","Robinson Ortiz",SEA,"SP,RP73","808","808","808.0","0.0","-"
"1000","Johnathan Rodriguez",CLE,"OF145","809","1268","NaN","229.5","+11"
"1001","Endy Rodriguez",PIT,"C63","810","1386","NaN","288.0","-482"
"1002","Daysbel Hernandez",ATL,"RP277","811","811","811.0","0.0","-"
"1003","Tomoyuki Sugano",COL,"SP208","812","1281","NaN","234.5","+72"
"1004","Kervin Castro",NYY,"RP278","812","812","812.0","0.0","-"
"1005","Evan Reifert",TB,"RP279","813","813","813.0","0.0","-"
"1006","Tanner Gordon",COL,"SP209","814","1227","NaN","206.5","-156"
"1007","Jorge Lopez",FA,"RP280","814","814","814.0","0.0","-"
"1008","Ryan Bliss",SEA,"2B73","815","1347","NaN","266.0","+100"
"1009","Peyton Gray",TEX,"RP281","815","815","815.0","0.0","-279"
"1010","Mitch Garver",SEA,"C64","816","1215","NaN","199.5","+150"
"1011","Jonathon Long",CHC,"1B58","817","1490","NaN","336.5","+22"
"1012","Brandon Young",BAL,"SP210","817","817","817.0","0.0","-157"
"1013","Jordan Hicks",CWS,"SP,RP74","818","844","831.0","13.0","-23"
"1014","Elias Diaz",KC,"C65","819","1256","NaN","218.5","-154"
"1015","Bryan Hoeing",SD,"RP282","820","820","820.0","0.0","-"
"1016","Jack Wenninger",NYM,"SP211","820","820","820.0","0.0","+50"
"1017","Jose Fermin",STL,"2B74","821","1262","NaN","220.5","+98"
"1018","Bailey Falter",KC,"SP212","821","821","821.0","0.0","-115"
"1019","Jeimer Candelario",LAA,"3B41","822","1376","NaN","277.0","-42"
"1020","Jhony Brito",SD,"RP283","822","822","822.0","0.0","-"
"1021","Ricky Tiedemann",TOR,"SP213","823","846","834.5","11.5","+169"
"1022","Mike Sirota",LAD,"OF146","823","823","823.0","0.0","-284"
"1023","J.C. Escarra",NYY,"C66","824","1196","NaN","186.0","-181"
"1024","Daison Acosta",SD,"RP284","824","824","824.0","0.0","-"
"1025","Josue De Paula",LAD,"OF147","825","825","825.0","0.0","-59"
"1026","Tyrone Taylor",NYM,"OF148","826","1079","952.5","126.5","+34"
"1027","Sean Guenther",DET,"RP285","826","826","826.0","0.0","-"
"1028","Chase Petty",CIN,"SP214","827","1210","NaN","191.5","+44"
"1029","Tyler Gilbert",CWS,"SP,RP75","827","827","827.0","0.0","-"
"1030","Franco Aleman",CLE,"RP286","828","828","828.0","0.0","-"
"1031","Brandon Walter",HOU,"SP215","829","829","829.0","0.0","-"
"1032","Randal Grichuk",NYY,"OF149","830","1255","NaN","212.5","-45"
"1033","Richard Lovelady",NYM,"RP287","830","830","830.0","0.0","-"
"1034","Tyler Locklear",ARI,"1B59","831","1197","NaN","183.0","-8"
"1035","Ryan Gusto",MIA,"SP,RP76","831","851","841.0","10.0","-139"
"1036","Caden Dana",LAA,"SP216","832","1200","NaN","184.0","+64"
"1037","J.P. France",HOU,"SP,RP77","833","833","833.0","0.0","-277"
"1038","Sammy Peralta",MIL,"RP288","834","834","834.0","0.0","-"
"1039","Albert Suarez",BAL,"SP,RP78","835","835","835.0","0.0","-"
"1040","Kameron Misner",KC,"OF150","836","1423","NaN","293.5","-345"
"1041","Brent Suter",LAA,"SP,RP79","836","836","836.0","0.0","-"
"1042","Ethan Salas",SD,"C67","837","837","837.0","0.0","-103"
"1043","Lazaro Estrada",TOR,"SP,RP80","837","837","837.0","0.0","-"
"1044","Jack Kochanowicz",LAA,"SP217","838","1218","NaN","190.0","-136"
"1045","Riley Martin",CHC,"RP289","838","838","838.0","0.0","-"
"1046","Luis Medina",ATH,"SP218","839","1081","960.0","121.0","-238"
"1047","Max Lazar",PHI,"RP290","839","839","839.0","0.0","-"
"1048","Connor Brogdon",CLE,"RP291","840","840","840.0","0.0","-"
"1049","Mitchell Parker",WSH,"SP219","841","841","841.0","0.0","-68"
"1050","Tyler Heineman",TOR,"C68","842","1201","NaN","179.5","+18"
"1051","Nate Pearson",HOU,"RP292","842","842","842.0","0.0","-47"
"1052","Ryan Ward",LAD,"OF151","843","1499","NaN","328.0","-442"
"1053","Ryan Borucki",FA,"RP293","843","843","843.0","0.0","-"
"1054","Nick Yorke",PIT,"2B75","844","1276","NaN","216.0","+118"
"1055","George Soriano",STL,"RP294","845","845","845.0","0.0","-"
"1056","Tyler Bremner",LAA,"SP220","845","845","845.0","0.0","-27"
"1057","Max Schuemann",NYY,"2B76","847","1408","NaN","280.5","-43"
"1058","Jhancarlos Lara",ATL,"SP,RP81","847","847","847.0","0.0","-"
"1059","Juan Morillo",ARI,"RP295","849","1087","968.0","119.0","-244"
"1060","Myles Straw",TOR,"OF152","850","1272","NaN","211.0","-69"
"1061","Brycen Mautz",STL,"SP221","850","850","850.0","0.0","-343"
"1062","Will Klein",LAD,"RP296","851","851","851.0","0.0","-"
"1063","Carter Baumler",TEX,"SP,RP82","852","1113","982.5","130.5","-50"
"1064","Peyton Pallette",CLE,"RP297","852","852","852.0","0.0","-"
"1065","Adrian Del Castillo",ARI,"C69","853","1195","NaN","171.0","+110"
"1066","Angel Bastardo",TOR,"SP222","853","853","853.0","0.0","-"
"1067","Domingo Gonzalez",SEA,"RP298","854","854","854.0","0.0","-"
"1068","Ramon Urias",STL,"3B42","855","1043","949.0","94.0","+138"
"1069","Pedro Avila",FA,"RP299","855","855","855.0","0.0","-"
"1070","Trevor Stephan",CLE,"RP300","856","856","856.0","0.0","-"
"1071","Luis Perales",WSH,"SP,RP83","857","862","859.5","2.5","+59"
"1072","James Karinchak",ATL,"RP301","857","857","857.0","0.0","-363"
"1073","Zach McCambley",PHI,"SP,RP84","858","858","858.0","0.0","-"
"1074","Blake Perkins",MIL,"OF153","859","1226","NaN","183.5","+47"
"1075","Hector Neris",KC,"RP302","859","859","859.0","0.0","-"
"1076","Brandon Lockridge",MIL,"OF154","860","1393","NaN","266.5","-104"
"1077","Michel Otanez",TEX,"RP303","860","860","860.0","0.0","-383"
"1078","Angel Perdomo",LAA,"RP304","861","861","861.0","0.0","-"
"1079","Grant Holman",ARI,"RP305","863","863","863.0","0.0","-"
"1080","Shane Murphy",CWS,"RP306","865","865","865.0","0.0","-"
"1081","Scott Alexander",FA,"RP307","866","866","866.0","0.0","-"
"1082","Osvaldo Bido",NYY,"SP,RP85","867","867","867.0","0.0","-147"
"1083","Alex Carrillo",NYM,"RP308","868","868","868.0","0.0","-"
"1084","David Sandlin",CWS,"SP,RP86","870","870","870.0","0.0","-206"
"1085","Kohl Drake",ARI,"SP223","871","871","871.0","0.0","-149"
"1086","Joey Gerber",NYM,"SP,RP87","872","872","872.0","0.0","-"
"1087","Mitch Spence",KC,"SP,RP88","873","873","873.0","0.0","-464"
"1088","John Klein",MIN,"SP,RP89","874","874","874.0","0.0","-"
"1089","AJ Smith-Shawver",ATL,"SP224","875","875","875.0","0.0","-413"
"1090","Tyler Samaniego",BOS,"RP309","876","876","876.0","0.0","-"
"1091","Mitch Bratt",ARI,"SP225","878","878","878.0","0.0","+63"
"1092","Paul Gervase",LAD,"RP310","879","879","879.0","0.0","-"
"1093","Derek Law",ARI,"RP311","880","880","880.0","0.0","-"
"1094","Cameron Foster",BAL,"RP312","881","881","881.0","0.0","-"
"1095","Cody Laweryson",MIN,"RP313","883","883","883.0","0.0","-"
"1096","John King",MIA,"RP314","884","884","884.0","0.0","-"
"1097","Jason Alexander",HOU,"SP,RP90","887","887","887.0","0.0","-102"
"1098","Nick Burdi",NYM,"RP315","889","889","889.0","0.0","-"
"1099","Dedniel Nunez",NYM,"RP316","890","890","890.0","0.0","-"
"1100","Kolby Allard",CLE,"SP,RP91","891","891","891.0","0.0","-"
"1101","Joe Rock",TB,"SP,RP92","892","892","892.0","0.0","-242"
"1102","Tyson Neighbors",BAL,"RP317","893","893","893.0","0.0","-258"
"1103","Spencer Miles",TOR,"SP226","894","894","894.0","0.0","-"
"1104","Bailey Horn",DET,"RP318","895","895","895.0","0.0","-"
"1105","Alan Rangel",PHI,"SP,RP93","896","896","896.0","0.0","-287"
"1106","Tate Kuehner",MIL,"SP227","897","897","897.0","0.0","-"
"1107","Taylor Rashi",ARI,"RP319","898","898","898.0","0.0","-"
"1108","Konnor Pilkington",DET,"RP320","900","900","900.0","0.0","-"
"1109","Drew Smith",WSH,"RP321","901","901","901.0","0.0","-405"
"1110","Duncan Davitt",CWS,"SP228","902","902","902.0","0.0","-"
"1111","Steven Wilson",TB,"RP322","903","903","903.0","0.0","-"
"1112","Luis Curvelo",TEX,"RP323","905","905","905.0","0.0","-"
"1113","Dane Dunning",SEA,"SP,RP94","906","906","906.0","0.0","-"
"1114","Jonathan Pintaro",NYM,"SP,RP95","908","908","908.0","0.0","-"
"1115","Kaleb Ort",LAA,"RP324","909","909","909.0","0.0","-"
"1116","Kevin Herget",NYM,"RP325","910","910","910.0","0.0","-"
"1117","Carlos Hernandez",CLE,"RP326","911","911","911.0","0.0","-"
"1118","Miguel Castro",LAA,"RP327","912","912","912.0","0.0","-"
"1119","Kyle Nicolas",CIN,"RP328","916","916","916.0","0.0","-261"
"1120","Jose Espada",BAL,"RP329","917","917","917.0","0.0","-"
"1121","Tyler Uberstine",BOS,"SP229","919","919","919.0","0.0","-"
"1122","Christian MacLeod",MIN,"SP230","920","920","920.0","0.0","-"
"1123","Austin Peterson",CLE,"SP231","921","921","921.0","0.0","-"
"1124","Eduarniel Nunez",ATH,"RP330","923","923","923.0","0.0","-299"
"1125","Ty Madden",DET,"RP331","924","924","924.0","0.0","-409"
"1126","Francis Pena",SD,"RP332","925","925","925.0","0.0","-"
"1127","Sauryn Lao",FA,"RP333","927","927","927.0","0.0","-"
"1128","Ronan Kopp",LAD,"SP,RP96","928","928","928.0","0.0","-"
"1129","Ty Adcock",SD,"RP334","929","929","929.0","0.0","-"
"1130","A.J. Causey",ATH,"RP335","930","930","930.0","0.0","-"
"1131","Jedixson Paez",CWS,"SP232","931","931","931.0","0.0","-203"
"1132","Drew Sommers",DET,"RP336","932","932","932.0","0.0","-377"
"1133","Tylor Megill",NYM,"SP233","934","934","934.0","0.0","-553"
"1134","Beau Brieske",DET,"RP337","935","935","935.0","0.0","-"
"1135","Henry Baez",ATH,"SP234","936","936","936.0","0.0","-"
"1136","Jose Franco",CIN,"SP,RP97","937","937","937.0","0.0","-481"
"1137","Lou Trivino",PHI,"RP338","938","938","938.0","0.0","-"
